attractive_o,sinsere_o,intelligence_o,funny_o,ambitous_o,shared_interests_o,d_attractive_o,d_sinsere_o,d_intelligence_o,d_funny_o,d_ambitous_o,d_shared_interests_o,attractive_partner,sincere_partner,intelligence_partner,funny_partner,ambition_partner,shared_interests_partner,d_attractive_partner,d_sincere_partner,d_intelligence_partner,d_funny_partner,d_ambition_partner,d_shared_interests_partner,d_clubbing,expected_num_interested_in_me,expected_num_matches,d_expected_num_matches,like,guess_prob_liked,d_like,d_guess_prob_liked,met,decision,decision_o,match
5.0,6.0,7.0,7.0,7.0,5.0,0,1,1,1,1,0,3.0,5.0,7.0,5.0,7.0,4.0,0,0,1,0,1,0,0,4.0,2.0,0,3.0,2.0,0,0,0.0,0,0,0
9.0,5.0,8.0,3.0,6.0,3.0,2,0,1,0,1,0,3.0,5.0,6.0,3.0,5.0,4.0,0,0,1,0,0,0,0,4.0,2.0,0,3.0,2.0,0,0,0.0,0,0,0
8.0,5.0,8.0,2.0,4.0,0.0,1,0,1,0,0,0,4.0,7.0,7.0,7.0,7.0,8.0,0,1,1,1,1,1,0,4.0,2.0,0,6.0,4.0,1,0,0.0,1,0,0
4.0,6.0,7.0,4.0,6.0,4.0,0,1,1,0,1,0,4.0,5.0,5.0,5.0,3.0,3.0,0,0,0,0,0,0,0,4.0,2.0,0,3.0,3.0,0,0,0.0,0,0,0
8.0,8.0,9.0,8.0,8.0,8.0,1,1,2,1,1,1,9.0,8.0,8.0,8.0,7.0,7.0,2,1,1,1,1,1,0,4.0,2.0,0,8.0,7.0,1,2,0.0,1,1,1
9.0,6.0,8.0,5.0,8.0,5.0,2,1,1,0,1,0,7.0,6.0,7.0,6.0,5.0,5.0,1,1,1,1,0,0,0,4.0,2.0,0,6.0,4.0,1,0,0.0,1,0,0
5.0,6.0,7.0,4.0,6.0,5.0,0,1,1,0,1,0,4.0,6.0,8.0,5.0,5.0,6.0,0,1,1,0,0,1,0,4.0,2.0,0,3.0,3.0,0,0,0.0,0,1,0
6.0,7.0,7.0,6.0,6.0,7.0,1,1,1,1,1,1,3.0,5.0,6.0,6.0,5.0,4.0,0,0,1,1,0,0,0,4.0,2.0,0,4.0,4.0,0,0,0.0,0,1,0
7.0,6.0,9.0,7.0,8.0,6.0,1,1,2,1,1,1,8.0,6.0,6.0,6.0,5.0,3.0,1,1,1,1,0,0,0,4.0,2.0,0,6.0,5.0,1,1,0.0,0,1,0
1.0,7.0,9.0,2.0,9.0,2.0,0,1,2,0,2,0,6.0,10.0,8.0,9.0,8.0,7.0,1,2,1,2,1,1,0,4.0,5.0,1,7.0,6.0,1,1,0.0,1,1,1
4.0,7.0,7.0,6.0,8.0,6.0,0,1,1,1,1,1,5.0,9.0,8.0,7.0,6.0,6.0,0,2,1,1,1,1,0,4.0,5.0,1,7.0,7.0,1,2,0.0,1,0,0
5.0,7.0,9.0,8.0,9.0,5.0,0,1,2,1,2,0,6.0,9.0,8.0,7.0,7.0,7.0,1,2,1,1,1,1,0,4.0,5.0,1,7.0,6.0,1,1,0.0,1,0,0
7.0,7.0,7.0,7.0,7.0,6.0,1,1,1,1,1,1,5.0,9.0,8.0,7.0,7.0,6.0,0,2,1,1,1,1,0,4.0,5.0,1,6.0,6.0,1,1,0.0,1,0,0
5.0,6.0,7.0,4.0,6.0,6.0,0,1,1,0,1,1,5.0,8.0,8.0,7.0,6.0,6.0,0,1,1,1,1,1,0,4.0,5.0,1,6.0,7.0,1,2,0.0,1,0,0
5.0,7.0,9.0,8.0,10.0,2.0,0,1,2,1,2,0,6.0,7.0,6.0,6.0,6.0,6.0,1,1,1,1,1,1,0,4.0,5.0,1,6.0,5.0,1,1,0.0,1,0,0
4.0,5.0,9.0,2.0,4.0,4.0,0,0,2,0,0,0,5.0,8.0,8.0,7.0,6.0,6.0,0,1,1,1,1,1,0,4.0,5.0,1,6.0,5.0,1,1,0.0,1,0,0
6.0,8.0,8.0,6.0,7.0,4.0,1,1,1,1,1,0,6.0,7.0,7.0,6.0,6.0,6.0,1,1,1,1,1,1,0,4.0,5.0,1,6.0,5.0,1,1,0.0,1,0,0
6.0,7.0,9.0,7.0,10.0,7.0,1,1,2,1,2,1,6.0,8.0,8.0,6.0,6.0,7.0,1,1,1,1,1,1,0,4.0,5.0,1,6.0,7.0,1,2,0.0,1,1,1
4.0,8.0,8.0,7.0,8.0,6.0,0,1,1,1,1,1,6.0,7.0,8.0,7.0,6.0,6.0,1,1,1,1,1,1,0,4.0,5.0,1,6.0,6.0,1,1,1.0,1,1,1
7.0,8.0,8.0,7.0,8.0,6.0,1,1,1,1,1,1,5.0,10.0,9.0,7.0,6.0,6.0,0,2,2,1,1,1,0,4.0,5.0,1,5.0,7.0,0,2,0.0,1,0,0
4.0,10.0,10.0,8.0,10.0,2.0,0,2,2,1,2,0,5.0,10.0,8.0,8.0,6.0,6.0,0,2,1,1,1,1,0,4.0,5.0,1,6.0,6.0,1,1,0.0,1,0,0
7.0,6.0,6.0,3.0,6.0,5.0,1,1,1,0,1,0,5.0,8.0,7.0,6.0,6.0,6.0,0,1,1,1,1,1,0,4.0,5.0,1,5.0,5.0,0,1,0.0,1,0,0
6.0,7.0,7.0,6.0,7.0,3.0,1,1,1,1,1,0,4.0,9.0,9.0,6.0,6.0,6.0,0,2,2,1,1,1,0,4.0,5.0,1,5.0,5.0,0,1,0.0,0,0,0
7.0,8.0,9.0,9.0,9.0,6.0,1,1,2,2,2,1,7.0,9.0,9.0,8.0,5.0,8.0,1,2,2,1,0,1,0,4.0,5.0,1,7.0,7.0,1,2,0.0,1,1,1
4.0,7.0,7.0,6.0,7.0,7.0,0,1,1,1,1,1,6.0,9.0,8.0,7.0,6.0,6.0,1,2,1,1,1,1,0,4.0,5.0,1,7.0,7.0,1,2,0.0,1,0,0
5.0,8.0,9.0,7.0,9.0,8.0,0,1,2,1,2,1,9.0,9.0,9.0,9.0,8.0,8.0,2,2,2,2,1,1,0,4.0,5.0,1,8.0,7.0,1,2,0.0,1,0,0
7.0,8.0,9.0,8.0,9.0,8.0,1,1,2,1,2,1,6.0,8.0,8.0,6.0,6.0,7.0,1,1,1,1,1,1,0,4.0,5.0,1,7.0,7.0,1,2,0.0,1,1,1
4.0,5.0,8.0,5.0,7.0,5.0,0,0,1,0,1,0,6.0,8.0,8.0,7.0,6.0,6.0,1,1,1,1,1,1,0,4.0,5.0,1,7.0,5.0,1,1,0.0,1,0,0
4.0,7.0,6.0,6.0,5.0,6.0,0,1,1,1,0,1,5.0,8.0,7.0,6.0,5.0,6.0,0,1,1,1,0,1,0,4.0,5.0,1,6.0,5.0,1,1,0.0,1,0,0
5.0,6.0,10.0,6.0,10.0,6.0,0,1,2,1,2,1,7.0,8.0,7.0,6.0,7.0,7.0,1,1,1,1,1,1,0,4.0,5.0,1,7.0,6.0,1,1,0.0,1,0,0
8.0,1.0,8.0,1.0,8.0,1.0,1,0,1,0,1,0,6.0,10.0,6.0,6.0,6.0,5.0,1,2,1,1,1,0,2,4.0,6.0,2,7.0,7.0,1,2,0.0,0,1,0
5.0,7.0,6.0,6.0,7.0,7.0,0,1,1,1,1,1,4.0,10.0,8.0,6.0,7.0,7.0,0,2,1,1,1,1,2,4.0,6.0,2,8.0,6.0,1,1,0.0,1,0,0
8.0,7.0,5.0,5.0,7.0,3.0,1,1,0,0,1,0,5.0,10.0,7.0,4.0,4.0,4.0,0,2,1,0,0,0,2,4.0,6.0,2,5.0,4.0,0,0,0.0,0,0,0
6.0,7.0,7.0,6.0,6.0,6.0,1,1,1,1,1,1,5.0,10.0,8.0,4.0,6.0,4.0,0,2,1,0,1,0,2,4.0,6.0,2,5.0,4.0,0,0,0.0,0,0,0
7.0,7.0,7.0,7.0,6.0,5.0,1,1,1,1,1,0,6.0,10.0,7.0,5.0,6.0,4.0,1,2,1,0,1,0,2,4.0,6.0,2,6.0,5.0,1,1,0.0,1,0,0
7.0,7.0,7.0,7.0,6.0,6.0,1,1,1,1,1,1,9.0,10.0,7.0,7.0,10.0,5.0,2,2,1,1,2,0,2,4.0,6.0,2,8.0,7.0,1,2,0.0,1,0,0
9.0,10.0,9.0,9.0,8.0,6.0,2,2,2,2,1,0,7.0,9.0,8.0,9.0,6.0,7.0,1,2,1,2,1,1,2,4.0,6.0,2,9.0,7.0,2,2,0.0,1,1,1
7.0,7.0,8.0,6.0,8.0,4.0,1,1,1,1,1,0,7.0,9.0,9.0,4.0,5.0,4.0,1,2,2,0,0,0,2,4.0,6.0,2,5.0,4.0,0,0,0.0,0,0,0
8.0,8.0,8.0,8.0,9.0,6.0,1,1,1,1,2,0,5.0,10.0,9.0,5.0,6.0,4.0,0,2,2,0,1,0,2,4.0,6.0,2,7.0,6.0,1,1,0.0,0,1,0
6.0,6.0,6.0,8.0,8.0,4.0,1,1,1,1,1,0,5.0,9.0,7.0,4.0,6.0,4.0,0,2,1,0,1,0,2,4.0,6.0,2,5.0,4.0,0,0,0.0,0,0,0
10.0,9.0,9.0,6.0,6.0,5.0,2,2,2,1,1,0,10.0,10.0,10.0,4.0,5.0,4.0,2,2,2,0,0,0,2,4.0,6.0,2,5.0,5.0,0,1,0.0,0,0,0
10.0,8.0,9.0,10.0,10.0,7.0,2,1,2,2,2,1,6.0,10.0,10.0,8.0,7.0,6.0,1,2,2,1,1,1,2,4.0,6.0,2,7.0,7.0,1,2,0.0,1,1,1
6.0,7.0,6.0,7.0,6.0,6.0,1,1,1,1,1,1,6.0,10.0,10.0,7.0,7.0,4.0,1,2,2,1,1,0,2,4.0,6.0,2,7.0,7.0,1,2,0.0,1,0,0
9.0,6.0,8.0,4.0,7.0,2.0,2,1,1,0,1,0,5.0,7.0,7.0,3.0,5.0,3.0,0,1,1,0,0,0,2,4.0,6.0,2,4.0,4.0,0,0,0.0,0,0,0
6.0,7.0,8.0,6.0,4.0,0.0,1,1,1,1,0,0,7.0,10.0,8.0,5.0,7.0,4.0,1,2,1,0,1,0,2,4.0,6.0,2,7.0,8.0,1,2,0.0,1,1,1
5.0,5.0,6.0,7.0,7.0,7.0,0,0,1,1,1,1,5.0,10.0,7.0,4.0,5.0,4.0,0,2,1,0,0,0,2,4.0,6.0,2,3.0,4.0,0,0,0.0,0,0,0
9.0,8.0,9.0,8.0,8.0,7.0,2,1,2,1,1,1,8.0,10.0,7.0,7.0,7.0,6.0,1,2,1,1,1,1,2,4.0,6.0,2,7.0,5.0,1,1,0.0,1,1,1
8.0,7.0,7.0,9.0,7.0,2.0,1,1,1,2,1,0,7.0,8.0,7.0,6.0,7.0,5.0,1,1,1,1,1,0,2,4.0,6.0,2,5.0,7.0,0,2,0.0,0,0,0
7.0,7.0,7.0,6.0,6.0,6.0,1,1,1,1,1,1,7.0,10.0,8.0,4.0,5.0,4.0,1,2,1,0,0,0,2,4.0,6.0,2,5.0,4.0,0,0,0.0,0,1,0
7.0,7.0,7.0,6.0,6.0,7.0,1,1,1,1,1,1,7.0,10.0,7.0,7.0,7.0,6.0,1,2,1,1,1,1,2,4.0,6.0,2,7.0,7.0,1,2,0.0,0,1,0
6.0,8.0,8.0,7.0,8.0,7.0,1,1,1,1,1,1,6.0,10.0,6.0,9.0,7.0,7.0,1,2,1,2,1,1,2,4.0,6.0,2,7.0,8.0,1,2,0.0,1,0,0
2.0,8.0,8.0,3.0,8.0,1.0,0,1,1,0,1,0,8.0,8.0,7.0,8.0,7.0,8.0,1,1,1,1,1,1,1,4.0,3.0,1,8.0,8.0,1,2,0.0,1,0,0
5.0,7.0,6.0,6.0,6.0,5.0,0,1,1,1,1,0,4.0,6.0,7.0,6.0,5.0,8.0,0,1,1,1,0,1,1,4.0,3.0,1,6.0,6.0,1,1,0.0,0,1,0
4.0,4.0,5.0,5.0,6.0,5.0,0,0,0,0,1,0,6.0,8.0,8.0,6.0,5.0,6.0,1,1,1,1,0,1,1,4.0,3.0,1,6.0,6.0,1,1,0.0,0,0,0
6.0,6.0,6.0,6.0,6.0,6.0,1,1,1,1,1,1,5.0,7.0,6.0,5.0,5.0,4.0,0,1,1,0,0,0,1,4.0,3.0,1,5.0,4.0,0,0,0.0,0,0,0
5.0,6.0,7.0,4.0,7.0,5.0,0,1,1,0,1,0,6.0,8.0,9.0,6.0,7.0,4.0,1,1,2,1,1,0,1,4.0,3.0,1,6.0,5.0,1,1,0.0,0,0,0
3.0,5.0,5.0,5.0,5.0,6.0,0,0,0,0,0,1,7.0,7.0,6.0,6.0,5.0,5.0,1,1,1,1,0,0,1,4.0,3.0,1,6.0,7.0,1,2,0.0,0,0,0
6.0,7.0,9.0,3.0,6.0,4.0,1,1,2,0,1,0,5.0,8.0,7.0,8.0,6.0,7.0,0,1,1,1,1,1,1,4.0,3.0,1,6.0,7.0,1,2,0.0,0,1,0
6.0,6.0,7.0,6.0,8.0,3.0,1,1,1,1,1,0,5.0,5.0,6.0,4.0,6.0,4.0,0,0,1,0,1,0,1,4.0,3.0,1,4.0,4.0,0,0,0.0,0,0,0
7.0,7.0,8.0,8.0,9.0,4.0,1,1,1,1,2,0,3.0,6.0,8.0,6.0,6.0,4.0,0,1,1,1,1,0,1,4.0,3.0,1,4.0,5.0,0,1,0.0,0,1,0
7.0,6.0,7.0,6.0,5.0,5.0,1,1,1,1,0,0,5.0,6.0,7.0,6.0,5.0,5.0,0,1,1,1,0,0,1,4.0,3.0,1,5.0,5.0,0,1,0.0,0,0,0
8.0,8.0,8.0,8.0,8.0,3.0,1,1,1,1,1,0,3.0,8.0,7.0,4.0,4.0,3.0,0,1,1,0,0,0,1,4.0,3.0,1,3.0,4.0,0,0,0.0,0,0,0
9.0,9.0,9.0,4.0,10.0,3.0,2,2,2,0,2,0,4.0,8.0,8.0,8.0,7.0,5.0,0,1,1,1,1,0,1,4.0,3.0,1,6.0,6.0,1,1,0.0,0,0,0
3.0,7.0,6.0,4.0,6.0,4.0,0,1,1,0,1,0,5.0,6.0,7.0,6.0,6.0,3.0,0,1,1,1,1,0,1,4.0,3.0,1,5.0,5.0,0,1,0.0,0,0,0
6.0,8.0,8.0,4.0,8.0,3.0,1,1,1,0,1,0,4.0,5.0,4.0,3.0,4.0,2.0,0,0,0,0,0,0,1,4.0,3.0,1,3.0,3.0,0,0,0.0,0,0,0
4.0,5.0,4.0,5.0,6.0,0.0,0,0,0,0,1,0,6.0,7.0,6.0,5.0,4.0,3.0,1,1,1,0,0,0,1,4.0,3.0,1,5.0,5.0,0,1,0.0,0,0,0
4.0,7.0,6.0,5.0,6.0,5.0,0,1,1,0,1,0,7.0,6.0,7.0,7.0,8.0,6.0,1,1,1,1,1,1,1,4.0,3.0,1,6.0,6.0,1,1,0.0,0,0,0
7.0,8.0,9.0,6.0,9.0,7.0,1,1,2,1,2,1,9.0,8.0,9.0,6.0,6.0,7.0,2,1,2,1,1,1,1,4.0,3.0,1,8.0,7.0,1,2,0.0,1,1,1
8.0,6.0,7.0,7.0,7.0,5.0,1,1,1,1,1,0,8.0,6.0,8.0,7.0,6.0,6.0,1,1,1,1,1,1,1,4.0,3.0,1,7.0,6.0,1,1,0.0,1,0,0
6.0,5.0,5.0,5.0,6.0,5.0,1,0,0,0,1,0,6.0,7.0,6.0,5.0,5.0,5.0,1,1,1,0,0,0,1,4.0,3.0,1,5.0,4.0,0,0,0.0,0,1,0
6.0,7.0,6.0,7.0,7.0,6.0,1,1,1,1,1,1,8.0,7.0,6.0,8.0,5.0,7.0,1,1,1,1,0,1,1,4.0,3.0,1,7.0,7.0,1,2,0.0,1,1,1
6.0,6.0,6.0,6.0,6.0,6.0,1,1,1,1,1,1,7.0,8.0,6.0,7.0,5.0,6.0,1,1,1,1,0,0,1,4.0,3.0,1,7.0,7.0,1,2,0.0,1,0,0
9.0,9.0,9.0,8.0,7.0,8.0,2,2,2,1,1,1,4.0,9.0,9.0,6.0,8.0,6.0,0,2,2,1,1,1,1,4.0,1.0,0,9.0,6.0,2,1,0.0,0,1,0
10.0,10.0,10.0,10.0,10.0,6.0,2,2,2,2,2,0,7.0,9.0,8.0,9.0,7.0,7.0,1,2,1,2,1,1,1,4.0,1.0,0,7.0,3.0,1,0,0.0,0,0,0
7.0,7.0,8.0,6.0,7.0,5.0,1,1,1,1,1,0,5.0,6.0,5.0,5.0,5.0,3.0,0,1,0,0,0,0,1,4.0,1.0,0,4.0,2.0,0,0,0.0,0,0,0
6.0,7.0,8.0,5.0,4.0,5.0,1,1,1,0,0,0,6.0,6.0,6.0,5.0,8.0,2.0,1,1,1,0,1,0,1,4.0,1.0,0,6.0,1.0,1,0,0.0,0,0,0
8.0,8.0,8.0,7.0,8.0,8.0,1,1,1,1,1,1,6.0,8.0,7.0,7.0,7.0,7.0,1,1,1,1,1,1,1,4.0,1.0,0,8.0,4.0,1,0,0.0,0,1,0
6.0,5.0,6.0,7.0,8.0,8.0,1,0,1,1,1,1,5.0,8.0,8.0,7.0,8.0,8.0,0,1,1,1,1,1,1,4.0,1.0,0,8.0,5.0,1,1,0.0,0,0,0
7.0,7.0,6.0,6.0,6.0,6.0,1,1,1,1,1,1,4.0,9.0,8.0,5.0,9.0,8.0,0,2,1,0,2,1,1,4.0,1.0,0,8.0,2.0,1,0,0.0,0,1,0
9.0,8.0,10.0,7.0,7.0,7.0,2,1,2,1,1,1,6.0,8.0,8.0,6.0,6.0,6.0,1,1,1,1,1,1,1,4.0,1.0,0,7.0,6.0,1,1,0.0,0,1,0
7.0,8.0,9.0,8.0,7.0,6.0,1,1,2,1,1,1,8.0,9.0,9.0,9.0,9.0,8.0,1,2,2,2,2,1,1,4.0,1.0,0,8.0,6.0,1,1,0.0,1,1,1
8.0,7.0,9.0,7.0,7.0,7.0,1,1,2,1,1,1,8.0,8.0,7.0,7.0,7.0,5.0,1,1,1,1,1,0,1,4.0,1.0,0,7.0,5.0,1,1,0.0,0,1,0
6.0,7.0,7.0,6.0,5.0,5.0,1,1,1,1,0,0,3.0,8.0,8.0,5.0,7.0,5.0,0,1,1,0,1,0,1,4.0,1.0,0,7.0,2.0,1,0,0.0,0,1,0
10.0,9.0,9.0,8.0,7.0,8.0,2,2,2,1,1,1,2.0,8.0,7.0,8.0,7.0,7.0,0,1,1,1,1,1,1,4.0,1.0,0,5.0,1.0,0,0,0.0,0,1,0
10.0,8.0,10.0,7.0,9.0,6.0,2,1,2,1,2,0,4.0,5.0,7.0,5.0,7.0,9.0,0,0,1,0,1,2,1,4.0,1.0,0,6.0,2.0,1,0,0.0,0,1,0
7.0,7.0,7.0,7.0,5.0,5.0,1,1,1,1,0,0,5.0,7.0,7.0,4.0,7.0,1.0,0,1,1,0,1,0,1,4.0,1.0,0,3.0,1.0,0,0,0.0,0,0,0
8.0,9.0,8.0,8.0,7.0,7.0,1,2,1,1,1,1,4.0,10.0,9.0,6.0,6.0,6.0,0,2,2,1,1,0,0,4.0,2.0,0,7.0,4.0,1,0,0.0,0,1,0
9.0,10.0,8.0,10.0,8.0,6.0,2,2,1,2,1,0,6.0,8.0,7.0,9.0,7.0,6.0,1,1,0,2,0,0,0,4.0,2.0,0,6.0,6.0,1,1,0.0,1,0,0
6.0,7.0,7.0,5.0,6.0,4.0,1,1,1,0,1,0,6.0,9.0,10.0,5.0,5.0,6.0,1,2,2,0,0,0,0,4.0,2.0,0,6.0,7.0,1,2,0.0,1,0,0
4.0,5.0,5.0,5.0,7.0,8.0,0,0,0,0,1,1,7.0,7.0,7.0,7.0,7.0,6.0,1,1,0,1,0,0,0,4.0,2.0,0,7.0,5.0,1,1,0.0,1,0,0
5.0,6.0,6.0,3.0,4.0,2.0,0,1,1,0,0,0,5.0,7.0,7.0,7.0,7.0,7.0,0,1,1,1,1,1,0,4.0,2.0,0,6.0,6.0,1,1,0.0,0,0,0
5.0,7.0,8.0,7.0,7.0,9.0,0,1,1,1,0,2,7.0,7.0,7.0,9.0,7.0,9.0,1,1,0,2,0,2,0,4.0,2.0,0,8.0,7.0,1,2,0.0,1,0,0
4.0,6.0,5.0,5.0,5.0,4.0,0,1,0,0,0,0,6.0,8.0,9.0,5.0,5.0,6.0,1,1,2,0,0,0,0,4.0,2.0,0,6.0,6.0,1,1,0.0,0,0,0
7.0,7.0,9.0,7.0,4.0,3.0,1,1,2,1,0,0,7.0,7.0,8.0,6.0,7.0,6.0,1,1,1,1,0,0,0,4.0,2.0,0,7.0,7.0,1,2,0.0,0,1,0
5.0,6.0,6.0,6.0,5.0,3.0,0,1,1,1,0,0,5.0,7.0,8.0,9.0,9.0,6.0,0,1,1,2,2,0,0,4.0,2.0,0,6.0,6.0,1,1,0.0,0,0,0
4.0,7.0,7.0,4.0,7.0,4.0,0,1,1,0,1,0,8.0,6.0,7.0,9.0,7.0,6.0,1,1,0,2,0,0,0,4.0,2.0,0,8.0,6.0,1,1,0.0,1,0,0
6.0,6.0,6.0,6.0,4.0,7.0,1,1,1,1,0,1,5.0,9.0,8.0,8.0,8.0,8.0,0,2,1,1,1,1,0,4.0,2.0,0,8.0,5.0,1,1,0.0,0,0,0
6.0,9.0,7.0,6.0,6.0,7.0,1,2,1,1,1,1,4.0,8.0,7.0,5.0,7.0,6.0,0,1,0,0,0,0,0,4.0,2.0,0,5.0,6.0,0,1,0.0,0,0,0
5.0,7.0,7.0,5.0,5.0,6.0,0,1,1,0,0,0,5.0,9.0,8.0,5.0,7.0,6.0,0,2,1,0,0,0,0,4.0,2.0,0,7.0,5.0,1,1,0.0,0,0,0
4.0,5.0,6.0,5.0,6.0,4.0,0,0,1,0,1,0,7.0,7.0,7.0,5.0,7.0,6.0,1,1,0,0,0,0,0,4.0,2.0,0,6.0,6.0,1,1,0.0,1,0,0
7.0,8.0,8.0,7.0,6.0,7.0,1,1,1,1,1,1,5.0,5.0,6.0,3.0,3.0,4.0,0,0,1,0,0,0,2,4.0,4.0,1,3.0,1.0,0,0,0.0,0,1,0
8.0,10.0,10.0,8.0,10.0,4.0,1,2,2,1,2,0,7.0,8.0,9.0,3.0,5.0,5.0,1,1,2,0,0,0,2,4.0,4.0,1,6.0,1.0,1,0,0.0,0,0,0
6.0,8.0,8.0,7.0,6.0,6.0,1,1,1,1,1,1,6.0,5.0,5.0,3.0,1.0,3.0,1,0,0,0,0,0,2,4.0,4.0,1,2.0,1.0,0,0,0.0,0,0,0
5.0,5.0,7.0,5.0,8.0,6.0,0,0,1,0,1,1,7.0,6.0,6.0,5.0,3.0,5.0,1,1,1,0,0,0,2,4.0,4.0,1,2.0,1.0,0,0,0.0,0,0,0
3.0,6.0,7.0,4.0,8.0,2.0,0,1,1,0,1,0,6.0,6.0,6.0,6.0,4.0,5.0,1,1,1,1,0,0,2,4.0,4.0,1,6.0,5.0,1,1,0.0,0,0,0
3.0,6.0,9.0,4.0,8.0,4.0,0,1,2,0,1,0,8.0,8.0,9.0,8.0,7.0,8.0,1,1,2,1,1,1,2,4.0,4.0,1,8.0,1.0,1,0,0.0,1,0,0
4.0,6.0,6.0,5.0,8.0,5.0,0,1,1,0,1,0,5.0,5.0,6.0,4.0,2.0,2.0,0,0,1,0,0,0,2,4.0,4.0,1,2.0,1.0,0,0,0.0,0,0,0
7.0,8.0,8.0,4.0,4.0,4.0,1,1,1,0,0,0,7.0,8.0,8.0,5.0,5.0,5.0,1,1,1,0,0,0,2,4.0,4.0,1,6.0,5.0,1,1,0.0,1,0,0
6.0,8.0,8.0,8.0,7.0,5.0,1,1,1,1,1,0,9.0,8.0,8.0,9.0,8.0,8.0,2,1,1,2,1,1,2,4.0,4.0,1,8.0,8.0,1,2,0.0,1,1,1
5.0,10.0,9.0,9.0,9.0,6.0,0,2,2,2,2,1,8.0,10.0,8.0,9.0,8.0,8.0,1,2,1,2,1,1,2,4.0,4.0,1,8.0,7.0,1,2,0.0,1,1,1
4.0,5.0,7.0,5.0,5.0,6.0,0,0,1,0,0,1,5.0,5.0,5.0,6.0,6.0,8.0,0,0,0,1,1,1,2,4.0,4.0,1,6.0,6.0,1,1,0.0,0,1,0
6.0,9.0,7.0,6.0,6.0,8.0,1,2,1,1,1,1,7.0,9.0,9.0,6.0,5.0,5.0,1,2,2,1,0,0,2,4.0,4.0,1,6.0,8.0,1,2,0.0,1,1,1
5.0,8.0,8.0,5.0,7.0,6.0,0,1,1,0,1,0,5.0,5.0,5.0,5.0,5.0,5.0,0,0,0,0,0,0,2,4.0,4.0,1,5.0,3.0,0,0,0.0,0,0,0
4.0,7.0,7.0,6.0,7.0,6.0,0,1,1,1,1,1,8.0,7.0,8.0,9.0,9.0,7.0,1,1,1,2,2,1,2,4.0,4.0,1,8.0,8.0,1,2,0.0,1,0,0
8.0,9.0,8.0,8.0,6.0,7.0,1,2,1,1,1,1,5.0,10.0,8.0,7.0,8.0,8.0,0,2,1,1,1,1,0,4.0,9.0,2,6.0,8.0,1,2,0.0,1,1,1
10.0,10.0,8.0,8.0,7.0,8.0,2,2,1,1,0,1,7.0,8.0,8.0,8.0,8.0,8.0,1,1,1,1,1,1,0,4.0,9.0,2,7.0,9.0,1,2,0.0,1,0,0
9.0,8.0,7.0,8.0,7.0,6.0,2,1,1,1,1,1,7.0,8.0,9.0,7.0,8.0,7.0,1,1,2,1,1,1,0,4.0,9.0,2,7.0,8.0,1,2,0.0,1,1,1
7.0,8.0,5.0,6.0,5.0,8.0,1,1,0,1,0,1,5.0,9.0,9.0,7.0,9.0,8.0,0,2,2,1,2,1,0,4.0,9.0,2,5.0,8.0,0,2,0.0,0,1,0
7.0,5.0,5.0,6.0,3.0,2.0,1,0,0,1,0,0,5.0,5.0,5.0,5.0,9.0,6.0,0,0,0,0,2,1,0,4.0,9.0,2,5.0,7.0,0,2,0.0,0,0,0
6.0,7.0,6.0,7.0,7.0,6.0,1,1,1,1,1,1,5.0,7.0,7.0,7.0,7.0,7.0,0,1,1,1,1,1,0,4.0,9.0,2,7.0,8.0,1,2,0.0,0,1,0
5.0,5.0,6.0,6.0,6.0,5.0,0,0,1,1,1,0,5.0,7.0,7.0,6.0,8.0,6.0,0,1,1,1,1,1,0,4.0,9.0,2,7.0,6.0,1,1,0.0,0,1,0
6.0,8.0,8.0,6.0,3.0,4.0,1,1,1,1,0,0,3.0,5.0,7.0,5.0,9.0,5.0,0,0,1,0,2,0,0,4.0,9.0,2,4.0,5.0,0,1,0.0,0,0,0
7.0,6.0,6.0,7.0,7.0,5.0,1,1,1,1,1,0,7.0,7.0,7.0,8.0,9.0,7.0,1,1,1,1,2,1,0,4.0,9.0,2,7.0,8.0,1,2,0.0,1,1,1
8.0,4.0,6.0,4.0,6.0,4.0,1,0,1,0,1,0,8.0,8.0,7.0,7.0,9.0,8.0,1,1,1,1,2,1,0,4.0,9.0,2,7.0,7.0,1,2,0.0,1,0,0
7.0,7.0,6.0,6.0,7.0,5.0,1,1,1,1,1,0,3.0,8.0,8.0,7.0,9.0,9.0,0,1,1,1,2,2,0,4.0,9.0,2,6.0,8.0,1,2,0.0,0,1,0
9.0,9.0,7.0,8.0,9.0,8.0,2,2,1,1,2,1,3.0,10.0,10.0,8.0,9.0,10.0,0,2,2,1,2,2,0,4.0,9.0,2,7.0,10.0,1,2,0.0,1,1,1
6.0,10.0,7.0,5.0,5.0,6.0,1,2,1,0,0,0,3.0,7.0,7.0,6.0,8.0,7.0,0,1,1,1,1,1,0,4.0,9.0,2,4.0,7.0,0,2,0.0,0,0,0
6.0,7.0,7.0,7.0,7.0,6.0,1,1,1,1,1,1,4.0,7.0,7.0,7.0,8.0,5.0,0,1,1,1,1,0,0,4.0,9.0,2,6.0,8.0,1,2,0.0,0,0,0
9.0,8.0,9.0,8.0,7.0,7.0,2,1,2,1,1,1,6.0,8.0,8.0,6.0,8.0,6.0,1,1,1,1,1,1,0,4.0,3.0,1,6.0,6.0,1,1,0.0,0,1,0
